성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대,점수,신용
남성,1985,무응답,없슴,221,393.3,서울,36,컴퓨터 하드웨어 및 통신공학 전문가,중년,7.5,81
남성,1974,결혼,없슴,221,468.3,서울,47,컴퓨터 하드웨어 및 통신공학 전문가,중년,2.2,119
남성,1973,무응답,있슴,221,365.3,서울,48,컴퓨터 하드웨어 및 통신공학 전문가,중년,6.6,121
남성,1979,결혼,없슴,221,250,수도권,42,컴퓨터 하드웨어 및 통신공학 전문가,중년,6.9,88
남성,1970,결혼,있슴,221,933.6,서울,51,컴퓨터 하드웨어 및 통신공학 전문가,중년,4,85
남성,1982,무응답,있슴,221,325,서울,39,컴퓨터 하드웨어 및 통신공학 전문가,중년,7.4,120
남성,1978,결혼,있슴,221,241.619016,서울,43,컴퓨터 하드웨어 및 통신공학 전문가,중년,8.3,90
남성,1965,결혼,있슴,221,525,서울,56,컴퓨터 하드웨어 및 통신공학 전문가,중년,5.7,84
남성,1981,무응답,없슴,221,341.3,서울,40,컴퓨터 하드웨어 및 통신공학 전문가,중년,6.8,91
남성,1971,무응답,있슴,221,416.6,대구/경북,50,컴퓨터 하드웨어 및 통신공학 전문가,중년,5.2,118
남성,1976,결혼,있슴,221,500,수도권,45,컴퓨터 하드웨어 및 통신공학 전문가,중년,6.2,85
남성,1996,무응답,없슴,221,241.619016,광주/전남/전북/제주도,25,컴퓨터 하드웨어 및 통신공학 전문가,청년,5.9,69
남성,1986,무응답,있슴,221,498.3,수도권,35,컴퓨터 하드웨어 및 통신공학 전문가,중년,7.7,104
남성,1980,결혼,있슴,221,833.3,수도권,41,컴퓨터 하드웨어 및 통신공학 전문가,중년,4.3,87
남성,1972,결혼,있슴,221,543,부산/경남/울산,49,컴퓨터 하드웨어 및 통신공학 전문가,중년,7.1,91
남성,1987,무응답,없슴,221,100,부산/경남/울산,34,컴퓨터 하드웨어 및 통신공학 전문가,중년,6.2,98
남성,1976,결혼,없슴,221,458.3,대전/충남,45,컴퓨터 하드웨어 및 통신공학 전문가,중년,6.8,208
남성,1964,무응답,있슴,751,205,서울,57,자동차 정비원,중년,7.7,119
남성,1970,결혼,있슴,751,241.619016,대전/충남,51,자동차 정비원,중년,8.2,60
남성,1968,이혼,없슴,751,241.619016,부산/경남/울산,53,자동차 정비원,중년,7.5,80
남성,1980,결혼,없슴,751,282,대구/경북,41,자동차 정비원,중년,7.6,85
남성,1960,결혼,있슴,751,212,대구/경북,61,자동차 정비원,노년,4.1,136
남성,1970,결혼,없슴,751,241.619016,수도권,51,자동차 정비원,중년,6.9,89
남성,1964,결혼,없슴,751,443,수도권,57,자동차 정비원,중년,7.1,69
남성,1974,결혼,없슴,751,345.8,수도권,47,자동차 정비원,중년,6.3,119
남성,1975,결혼,없슴,751,330.4,수도권,46,자동차 정비원,중년,7.7,105
남성,1971,결혼,없슴,751,283.2,광주/전남/전북/제주도,50,자동차 정비원,중년,8.3,97
남성,1969,결혼,없슴,751,720,광주/전남/전북/제주도,52,자동차 정비원,중년,7.1,74
남성,1985,결혼,있슴,751,214.8,대전/충남,36,자동차 정비원,중년,4.7,88
남성,1973,결혼,없슴,751,340,대전/충남,48,자동차 정비원,중년,7.7,96
남성,1962,결혼,있슴,751,241.619016,대전/충남,59,자동차 정비원,중년,7.2,87
남성,1974,결혼,있슴,751,241.619016,서울,47,자동차 정비원,중년,5.1,111
남성,1959,결혼,있슴,751,292,수도권,62,자동차 정비원,노년,5.4,90
남성,1968,결혼,있슴,751,349.1,수도권,53,자동차 정비원,중년,6.9,93
남성,1971,결혼,없슴,751,241.619016,수도권,50,자동차 정비원,중년,8.2,90
남성,1972,결혼,있슴,751,241.619016,수도권,49,자동차 정비원,중년,6.1,81
남성,1967,결혼,없슴,751,263,강원/충북,54,자동차 정비원,중년,6.1,142
남성,1959,결혼,없슴,751,241.619016,대전/충남,62,자동차 정비원,노년,6.9,99
남성,1985,무응답,있슴,751,240.41,대전/충남,36,자동차 정비원,중년,5.8,99
남성,1963,결혼,없슴,751,241.619016,대전/충남,58,자동차 정비원,중년,6,87
남성,1961,결혼,없슴,751,110,광주/전남/전북/제주도,60,자동차 정비원,노년,8.2,100
남성,1982,무응답,있슴,751,150,광주/전남/전북/제주도,39,자동차 정비원,중년,8,129
남성,1969,결혼,없슴,751,241.619016,광주/전남/전북/제주도,52,자동차 정비원,중년,7,84
남성,1974,결혼,없슴,751,241.2,광주/전남/전북/제주도,47,자동차 정비원,중년,6.3,76
남성,1961,결혼,없슴,751,218.5,대구/경북,60,자동차 정비원,노년,7.6,80
남성,1965,결혼,없슴,751,267.8,부산/경남/울산,56,자동차 정비원,중년,6.1,96
남성,1982,무응답,없슴,751,241.619016,부산/경남/울산,39,자동차 정비원,중년,7.2,108
남성,1970,결혼,없슴,751,300,수도권,51,자동차 정비원,중년,7.8,75
남성,1968,결혼,없슴,751,223.2,대구/경북,53,자동차 정비원,중년,4.7,89
남성,1977,결혼,있슴,751,233.2,부산/경남/울산,44,자동차 정비원,중년,7.5,94
남성,1977,무응답,없슴,751,261,수도권,44,자동차 정비원,중년,6.7,147
남성,1966,결혼,있슴,251,145.8,수도권,55,대학 교수 및 강사,중년,3.4,83
남성,1955,결혼,있슴,251,70,서울,66,대학 교수 및 강사,노년,8.9,88
여성,1960,무응답,없슴,251,200,서울,61,대학 교수 및 강사,노년,6.9,94
남성,1961,결혼,없슴,251,679.2,부산/경남/울산,60,대학 교수 및 강사,노년,8.2,87
남성,1980,결혼,있슴,251,333.3,부산/경남/울산,41,대학 교수 및 강사,중년,7.3,113
남성,1975,결혼,없슴,251,800,대전/충남,46,대학 교수 및 강사,중년,8,86
여성,1974,결혼,없슴,251,890,대전/충남,47,대학 교수 및 강사,중년,6.7,108
여성,1958,결혼,있슴,251,125,강원/충북,63,대학 교수 및 강사,노년,6.6,90
남성,1982,무응답,있슴,251,270,강원/충북,39,대학 교수 및 강사,중년,6.9,109
남성,1966,결혼,없슴,251,708.3,부산/경남/울산,55,대학 교수 및 강사,중년,7.1,134
여성,1978,결혼,없슴,251,238,서울,43,대학 교수 및 강사,중년,5.6,89
여성,1971,이혼,있슴,251,241.619016,대전/충남,50,대학 교수 및 강사,중년,6.7,75
여성,1975,결혼,있슴,251,241.619016,광주/전남/전북/제주도,46,대학 교수 및 강사,중년,7.1,102
여성,1969,결혼,있슴,251,150,서울,52,대학 교수 및 강사,중년,5.2,101
남성,1979,무응답,있슴,141,500,서울,42,건설 전기 및 생산 관련 관리자,중년,7.7,162
남성,1945,결혼,없슴,141,241.619016,서울,76,건설 전기 및 생산 관련 관리자,노년,7.5,111
남성,1955,결혼,없슴,141,417,서울,66,건설 전기 및 생산 관련 관리자,노년,7.6,108
남성,1952,결혼,있슴,141,295,서울,69,건설 전기 및 생산 관련 관리자,노년,8.1,101
남성,1970,결혼,없슴,141,436.7,서울,51,건설 전기 및 생산 관련 관리자,중년,5.5,220
남성,1957,결혼,있슴,141,241.619016,수도권,64,건설 전기 및 생산 관련 관리자,노년,6.6,88
남성,1959,결혼,없슴,141,445.3,서울,62,건설 전기 및 생산 관련 관리자,노년,3.2,121
남성,1956,결혼,없슴,141,241.619016,수도권,65,건설 전기 및 생산 관련 관리자,노년,6.6,128
남성,1953,결혼,있슴,141,100,대구/경북,68,건설 전기 및 생산 관련 관리자,노년,6.2,182
남성,1967,결혼,없슴,141,334.3,대구/경북,54,건설 전기 및 생산 관련 관리자,중년,4.8,98
남성,1965,결혼,있슴,141,241.619016,대구/경북,56,건설 전기 및 생산 관련 관리자,중년,4.5,72
남성,1969,결혼,없슴,141,241.619016,수도권,52,건설 전기 및 생산 관련 관리자,중년,7.2,111
남성,1974,결혼,없슴,141,500,수도권,47,건설 전기 및 생산 관련 관리자,중년,4.3,88
남성,1976,결혼,있슴,141,338.6,광주/전남/전북/제주도,45,건설 전기 및 생산 관련 관리자,중년,4.5,257
남성,1963,결혼,없슴,141,524.1,광주/전남/전북/제주도,58,건설 전기 및 생산 관련 관리자,중년,6.4,88
남성,1965,결혼,없슴,141,1083.3,광주/전남/전북/제주도,56,건설 전기 및 생산 관련 관리자,중년,6.4,121
남성,1967,결혼,없슴,141,556,대전/충남,54,건설 전기 및 생산 관련 관리자,중년,7.3,112
남성,1959,결혼,없슴,141,537.07,부산/경남/울산,62,건설 전기 및 생산 관련 관리자,노년,6.9,76
남성,1963,결혼,있슴,141,1135,서울,58,건설 전기 및 생산 관련 관리자,중년,4.3,270
남성,1986,무응답,없슴,141,524,수도권,35,건설 전기 및 생산 관련 관리자,중년,7.2,90
남성,1960,이혼,없슴,141,618.25,대전/충남,61,건설 전기 및 생산 관련 관리자,노년,6.5,99
남성,1961,결혼,있슴,141,1416.7,강원/충북,60,건설 전기 및 생산 관련 관리자,노년,6.6,91
남성,1956,결혼,있슴,141,312,강원/충북,65,건설 전기 및 생산 관련 관리자,노년,6.7,82
남성,1968,결혼,없슴,141,200,대전/충남,53,건설 전기 및 생산 관련 관리자,중년,4.3,77
남성,1972,결혼,있슴,141,414,광주/전남/전북/제주도,49,건설 전기 및 생산 관련 관리자,중년,7.3,57
남성,1978,결혼,없슴,141,310,광주/전남/전북/제주도,43,건설 전기 및 생산 관련 관리자,중년,6.4,114
남성,1963,결혼,있슴,141,341,대구/경북,58,건설 전기 및 생산 관련 관리자,중년,7,90
남성,1967,결혼,없슴,141,280,대구/경북,54,건설 전기 및 생산 관련 관리자,중년,5.5,85
남성,1958,결혼,있슴,141,1226.7,수도권,63,건설 전기 및 생산 관련 관리자,노년,6.7,95
남성,1982,결혼,없슴,141,387,대전/충남,39,건설 전기 및 생산 관련 관리자,중년,4.3,119
남성,1971,결혼,있슴,141,543.73,부산/경남/울산,50,건설 전기 및 생산 관련 관리자,중년,6.1,112
남성,1963,결혼,없슴,141,691,서울,58,건설 전기 및 생산 관련 관리자,중년,6.8,121
남성,1970,무응답,없슴,141,241.619016,광주/전남/전북/제주도,51,건설 전기 및 생산 관련 관리자,중년,3.9,99
남성,1964,결혼,있슴,141,241.619016,서울,57,건설 전기 및 생산 관련 관리자,중년,8.5,200
남성,1943,결혼,있슴,141,241.619016,대구/경북,78,건설 전기 및 생산 관련 관리자,노년,6.9,80
남성,1972,결혼,없슴,722,238.3,서울,49,의복 제조관련 기능 종사자,중년,7.3,114
여성,1957,이혼,있슴,722,162,서울,64,의복 제조관련 기능 종사자,노년,6.9,90
남성,1963,결혼,있슴,722,215.5,서울,58,의복 제조관련 기능 종사자,중년,6.3,146
여성,1971,결혼,없슴,722,112,서울,50,의복 제조관련 기능 종사자,중년,2.5,87
여성,1964,결혼,있슴,722,241.619016,서울,57,의복 제조관련 기능 종사자,중년,5.7,84
여성,1981,무응답,있슴,722,146.8,부산/경남/울산,40,의복 제조관련 기능 종사자,중년,7,72
여성,1959,결혼,있슴,722,241.619016,부산/경남/울산,62,의복 제조관련 기능 종사자,노년,6.2,120
여성,1951,결혼,없슴,722,241.619016,대구/경북,70,의복 제조관련 기능 종사자,노년,6.9,87
여성,1961,결혼,있슴,722,10,대구/경북,60,의복 제조관련 기능 종사자,노년,4.5,89
여성,1960,무응답,없슴,722,200,수도권,61,의복 제조관련 기능 종사자,노년,7.8,94
남성,1955,결혼,없슴,722,241.619016,광주/전남/전북/제주도,66,의복 제조관련 기능 종사자,노년,4.4,102
여성,1967,결혼,없슴,722,241.619016,광주/전남/전북/제주도,54,의복 제조관련 기능 종사자,중년,6.6,105
여성,1960,결혼,있슴,722,241.619016,수도권,61,의복 제조관련 기능 종사자,노년,8,80
여성,1969,결혼,없슴,722,70,수도권,52,의복 제조관련 기능 종사자,중년,8.3,128
남성,1957,무응답,없슴,722,84,수도권,64,의복 제조관련 기능 종사자,노년,6.5,92
여성,1949,결혼,있슴,722,241.619016,강원/충북,72,의복 제조관련 기능 종사자,노년,7.1,89
여성,1978,결혼,없슴,722,241.619016,대구/경북,43,의복 제조관련 기능 종사자,중년,7.1,82
여성,1960,결혼,없슴,722,241.619016,수도권,61,의복 제조관련 기능 종사자,노년,4,87
여성,1962,무응답,없슴,722,241.619016,부산/경남/울산,59,의복 제조관련 기능 종사자,중년,7.5,79
남성,1953,결혼,있슴,722,241.619016,부산/경남/울산,68,의복 제조관련 기능 종사자,노년,7,98
여성,1954,결혼,있슴,722,241.619016,대전/충남,67,의복 제조관련 기능 종사자,노년,4,240
여성,1963,이혼,있슴,722,180,서울,58,의복 제조관련 기능 종사자,중년,6.7,94
남성,1975,결혼,없슴,246,341.6,수도권,46,보건의료관련 종사자,중년,7,89
여성,1977,결혼,없슴,246,162,광주/전남/전북/제주도,44,보건의료관련 종사자,중년,7.4,100
남성,1975,결혼,없슴,246,311,수도권,46,보건의료관련 종사자,중년,8,72
남성,1981,무응답,없슴,246,506.66,서울,40,보건의료관련 종사자,중년,6.5,137
여성,1979,결혼,있슴,246,158.3,수도권,42,보건의료관련 종사자,중년,7.2,93
여성,1977,결혼,없슴,246,174.6,서울,44,보건의료관련 종사자,중년,6.4,114
여성,1965,결혼,없슴,246,341.3,서울,56,보건의료관련 종사자,중년,6.5,64
남성,1989,무응답,없슴,246,229.2,서울,32,보건의료관련 종사자,중년,6.8,120
남성,1984,결혼,없슴,246,300,서울,37,보건의료관련 종사자,중년,6.9,94
여성,1991,무응답,있슴,246,143.3,부산/경남/울산,30,보건의료관련 종사자,중년,7.5,109
여성,1968,결혼,있슴,246,150,부산/경남/울산,53,보건의료관련 종사자,중년,5.1,74
여성,1974,결혼,없슴,246,155,부산/경남/울산,47,보건의료관련 종사자,중년,6.2,75
여성,1972,결혼,없슴,246,191,광주/전남/전북/제주도,49,보건의료관련 종사자,중년,3.9,87
여성,1973,결혼,없슴,246,176.5,부산/경남/울산,48,보건의료관련 종사자,중년,6,88
여성,1983,무응답,없슴,246,214.2,부산/경남/울산,38,보건의료관련 종사자,중년,6.8,130
여성,1992,무응답,없슴,246,160,수도권,29,보건의료관련 종사자,청년,7.4,40
여성,1989,무응답,있슴,246,151.1,수도권,32,보건의료관련 종사자,중년,8.1,240
여성,1991,무응답,있슴,246,190.3,수도권,30,보건의료관련 종사자,중년,6.5,310
여성,1968,결혼,있슴,246,150,수도권,53,보건의료관련 종사자,중년,8,84
여성,1991,무응답,없슴,246,90,수도권,30,보건의료관련 종사자,중년,7.7,74
여성,1976,무응답,있슴,246,132.5,수도권,45,보건의료관련 종사자,중년,7.2,75
여성,1955,결혼,있슴,246,124,광주/전남/전북/제주도,66,보건의료관련 종사자,노년,5.4,83
남성,1988,무응답,없슴,246,70,광주/전남/전북/제주도,33,보건의료관련 종사자,중년,6.7,93
여성,1981,결혼,없슴,246,167.3,광주/전남/전북/제주도,40,보건의료관련 종사자,중년,6.3,94
남성,1956,결혼,있슴,246,240.2,광주/전남/전북/제주도,65,보건의료관련 종사자,노년,8.1,80
여성,1971,결혼,있슴,246,151.6,광주/전남/전북/제주도,50,보건의료관련 종사자,중년,8.5,89
여성,1956,이혼,있슴,246,150,대전/충남,65,보건의료관련 종사자,노년,7.7,135
남성,1982,결혼,없슴,246,300,부산/경남/울산,39,보건의료관련 종사자,중년,6.5,94
여성,1989,무응답,있슴,246,180,부산/경남/울산,32,보건의료관련 종사자,중년,8.7,104
여성,1967,결혼,있슴,246,250,부산/경남/울산,54,보건의료관련 종사자,중년,6.5,129
여성,1975,결혼,없슴,246,162.3,수도권,46,보건의료관련 종사자,중년,7,97
여성,1969,결혼,있슴,246,177.1,수도권,52,보건의료관련 종사자,중년,5.5,71
여성,1988,무응답,있슴,246,148,수도권,33,보건의료관련 종사자,중년,7,85
여성,1991,무응답,없슴,246,230,수도권,30,보건의료관련 종사자,중년,6.3,205
여성,1990,무응답,없슴,246,102,강원/충북,31,보건의료관련 종사자,중년,7.9,101
여성,1958,결혼,있슴,246,159.7,강원/충북,63,보건의료관련 종사자,노년,7.3,71
여성,1976,결혼,있슴,246,156.66,대전/충남,45,보건의료관련 종사자,중년,7.4,101
여성,1968,결혼,있슴,246,133.3,광주/전남/전북/제주도,53,보건의료관련 종사자,중년,5.4,101
여성,1982,이혼,없슴,246,157.5,광주/전남/전북/제주도,39,보건의료관련 종사자,중년,7.1,69
여성,1973,결혼,없슴,246,181.6,광주/전남/전북/제주도,48,보건의료관련 종사자,중년,8.4,83
여성,1976,무응답,없슴,246,186.3,광주/전남/전북/제주도,45,보건의료관련 종사자,중년,7,78
여성,1979,결혼,있슴,246,130,광주/전남/전북/제주도,42,보건의료관련 종사자,중년,5.3,88
여성,1987,무응답,없슴,246,141.6,광주/전남/전북/제주도,34,보건의료관련 종사자,중년,7.1,83
여성,1989,무응답,없슴,246,152,광주/전남/전북/제주도,32,보건의료관련 종사자,중년,7.5,93
남성,1981,결혼,없슴,246,272.1,광주/전남/전북/제주도,40,보건의료관련 종사자,중년,7.2,85
남성,1983,결혼,있슴,246,273.3,광주/전남/전북/제주도,38,보건의료관련 종사자,중년,6.7,86
